,Season,Team,G_bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_bat,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR_bat,,W_x,L,SV,G_pitch,GS,IP,SO,K/9,BB/9,HR/9,BABIP_pitch,LOB%,GB%,HR/FB,ERA,FIP,xFIP,WAR_pitch,W_y
10,2010.0,Padres,2352.0,6148.0,132.0,665.0,630.0,124.0,0.08800000000000001,0.192,0.125,0.29,0.246,0.317,0.371,0.304,92.0,,9.3,-50.2,91.9,23.6,90.0,72.0,49.0,661.0,162.0,1456.1,1295.0,8.0,3.2,0.86,0.286,0.767,0.46,0.09300000000000001,3.41,3.66,3.67,16.3,90
11,2010.0,Tigers,2274.0,6312.0,152.0,751.0,717.0,69.0,0.087,0.182,0.147,0.311,0.268,0.335,0.415,0.33,102.0,,9.7,23.9,-18.7,23.6,81.0,81.0,32.0,578.0,162.0,1444.1,1056.0,6.58,3.35,0.88,0.296,0.706,0.43799999999999994,0.083,4.29,4.14,4.31,18.0,81
12,2010.0,Phillies,2277.0,6291.0,166.0,772.0,736.0,108.0,0.08900000000000001,0.16899999999999998,0.153,0.292,0.26,0.332,0.413,0.327,99.0,,13.3,5.5,27.4,23.1,97.0,65.0,40.0,613.0,162.0,1456.1,1183.0,7.31,2.57,1.04,0.289,0.753,0.465,0.106,3.68,3.93,3.75,16.6,97
13,2010.0,Rangers,2312.0,6302.0,162.0,787.0,740.0,123.0,0.081,0.156,0.143,0.307,0.276,0.338,0.419,0.333,98.0,,4.5,-7.1,-4.1,21.8,90.0,72.0,46.0,643.0,162.0,1455.1,1181.0,7.3,3.41,1.0,0.28,0.736,0.415,0.09300000000000001,3.93,4.17,4.19,19.3,90
14,2010.0,Diamondbacks,2271.0,6183.0,180.0,713.0,691.0,86.0,0.095,0.247,0.166,0.312,0.25,0.325,0.416,0.325,93.0,,-8.3,-62.8,85.8,21.8,65.0,97.0,35.0,616.0,162.0,1432.0,1070.0,6.72,3.44,1.32,0.296,0.701,0.418,0.12,4.81,4.76,4.35,2.7,65
15,2010.0,Athletics,2255.0,6117.0,109.0,663.0,619.0,156.0,0.086,0.17300000000000001,0.122,0.297,0.256,0.324,0.378,0.313,95.0,,17.8,-20.6,1.0,20.3,81.0,81.0,38.0,585.0,162.0,1431.2,1070.0,6.73,3.22,0.96,0.274,0.7509999999999999,0.461,0.09699999999999999,3.58,4.13,4.08,13.7,81
16,2010.0,Nationals,2410.0,6100.0,149.0,655.0,634.0,110.0,0.08199999999999999,0.2,0.14,0.294,0.25,0.318,0.39,0.313,90.0,,-11.3,-84.4,59.9,16.6,69.0,93.0,37.0,656.0,162.0,1435.0,1068.0,6.7,3.21,0.95,0.297,0.708,0.445,0.094,4.13,4.12,4.13,10.4,69
17,2010.0,Marlins,2300.0,6194.0,152.0,719.0,686.0,92.0,0.083,0.222,0.149,0.309,0.254,0.321,0.403,0.318,92.0,,22.5,-36.2,2.7,15.9,80.0,82.0,39.0,643.0,162.0,1438.1,1168.0,7.31,3.44,0.84,0.301,0.713,0.436,0.081,4.09,3.92,4.11,16.1,80
18,2010.0,White Sox,2212.0,6118.0,177.0,752.0,710.0,160.0,0.076,0.151,0.152,0.292,0.268,0.332,0.42,0.332,100.0,,-8.1,-7.7,-56.3,15.7,88.0,74.0,43.0,569.0,162.0,1446.1,1149.0,7.15,3.05,0.85,0.305,0.715,0.449,0.084,4.09,3.8,3.94,24.0,88
19,2010.0,Mets,2348.0,6144.0,128.0,656.0,625.0,130.0,0.08199999999999999,0.17800000000000002,0.134,0.287,0.249,0.314,0.383,0.307,89.0,,10.6,-70.9,30.6,15.1,79.0,83.0,36.0,653.0,162.0,1453.0,1106.0,6.85,3.38,0.84,0.296,0.7490000000000001,0.44799999999999995,0.084,3.73,4.0,4.14,14.1,79
20,2010.0,Cubs,2307.0,6140.0,149.0,685.0,658.0,55.0,0.078,0.201,0.145,0.304,0.257,0.32,0.401,0.318,90.0,,-10.3,-81.7,29.0,13.8,75.0,87.0,40.0,644.0,162.0,1436.2,1268.0,7.94,3.79,0.96,0.298,0.7040000000000001,0.433,0.095,4.24,4.11,4.08,13.8,75
21,2010.0,Rockies,2379.0,6265.0,173.0,770.0,741.0,99.0,0.09300000000000001,0.203,0.162,0.31,0.263,0.336,0.425,0.333,91.0,,9.3,-62.1,2.5,13.4,83.0,79.0,35.0,675.0,162.0,1442.0,1234.0,7.7,3.28,0.87,0.302,0.708,0.465,0.096,4.14,3.83,3.8,21.6,83
22,2010.0,Dodgers,2310.0,6140.0,120.0,667.0,621.0,92.0,0.087,0.193,0.127,0.299,0.252,0.322,0.379,0.309,92.0,,1.3,-60.6,3.4,13.3,80.0,82.0,41.0,637.0,162.0,1441.2,1274.0,7.95,3.36,0.84,0.287,0.7090000000000001,0.446,0.086,4.01,3.76,3.87,16.8,80
23,2010.0,Indians,2255.0,6165.0,128.0,646.0,601.0,91.0,0.08800000000000001,0.192,0.13,0.293,0.248,0.322,0.378,0.311,94.0,,1.3,-40.7,-70.3,11.0,69.0,93.0,34.0,632.0,162.0,1433.0,967.0,6.07,3.59,0.92,0.297,0.7140000000000001,0.479,0.09300000000000001,4.3,4.4,4.41,9.7,69
24,2010.0,Royals,2190.0,6209.0,121.0,676.0,640.0,115.0,0.076,0.146,0.126,0.305,0.274,0.331,0.399,0.323,98.0,,-28.4,-42.1,-81.2,9.9,67.0,95.0,44.0,603.0,162.0,1436.2,1035.0,6.48,3.45,1.1,0.304,0.6859999999999999,0.425,0.098,4.97,4.48,4.41,9.3,67
25,2010.0,Orioles,2240.0,6109.0,133.0,613.0,577.0,76.0,0.069,0.17300000000000001,0.127,0.296,0.259,0.316,0.386,0.31,87.0,,-21.0,-111.8,-11.0,9.6,66.0,96.0,35.0,616.0,162.0,1436.1,1007.0,6.31,3.26,1.17,0.294,0.713,0.42100000000000004,0.102,4.59,4.57,4.44,9.8,66
26,2010.0,Astros,2358.0,6005.0,108.0,611.0,577.0,100.0,0.069,0.171,0.115,0.285,0.247,0.303,0.362,0.295,79.0,,-6.4,-156.6,27.6,5.4,76.0,86.0,45.0,669.0,162.0,1439.1,1210.0,7.57,3.43,0.88,0.305,0.71,0.44299999999999995,0.08800000000000001,4.09,3.89,3.97,15.5,76
27,2010.0,Mariners,2104.0,5989.0,101.0,513.0,485.0,142.0,0.077,0.198,0.104,0.282,0.236,0.298,0.339,0.285,79.0,,-1.0,-148.8,-40.5,2.2,61.0,101.0,38.0,520.0,162.0,1438.0,973.0,6.09,2.83,0.98,0.279,0.7140000000000001,0.434,0.09,3.95,4.17,4.23,15.7,61
28,2010.0,Pirates,2327.0,5974.0,126.0,587.0,570.0,87.0,0.078,0.20199999999999999,0.131,0.288,0.242,0.304,0.373,0.3,84.0,,-5.8,-119.0,-48.1,1.4,57.0,105.0,31.0,679.0,162.0,1411.2,1026.0,6.54,3.43,1.06,0.311,0.674,0.44,0.1,5.0,4.45,4.35,6.4,57
0,2011.0,Yankees,2301.0,6306.0,222.0,867.0,836.0,147.0,0.099,0.18,0.181,0.292,0.263,0.343,0.444,0.345,113.0,,6.6,101.6,39.7,37.0,97.0,65.0,47.0,627.0,162.0,1458.1,1222.0,7.54,3.13,0.94,0.297,0.75,0.442,0.099,3.73,3.87,3.84,17.3,97
1,2011.0,Red Sox,2269.0,6414.0,203.0,875.0,842.0,102.0,0.09,0.17300000000000001,0.181,0.314,0.28,0.349,0.461,0.352,117.0,,-12.2,114.3,16.2,36.3,90.0,72.0,36.0,606.0,162.0,1457.1,1213.0,7.49,3.33,0.96,0.285,0.708,0.423,0.091,4.2,4.05,4.13,14.3,90
2,2011.0,Rangers,2186.0,6261.0,210.0,855.0,807.0,143.0,0.076,0.149,0.177,0.304,0.283,0.34,0.46,0.347,112.0,,20.6,107.4,5.3,33.9,96.0,66.0,38.0,579.0,162.0,1441.1,1179.0,7.36,2.88,1.06,0.278,0.725,0.426,0.107,3.79,3.98,3.83,19.2,96
3,2011.0,Brewers,2292.0,6113.0,185.0,721.0,693.0,94.0,0.079,0.177,0.164,0.293,0.261,0.325,0.425,0.327,103.0,,0.3,20.6,82.0,30.5,96.0,66.0,47.0,596.0,162.0,1441.2,1257.0,7.85,2.75,0.92,0.288,0.732,0.447,0.09699999999999999,3.64,3.59,3.58,16.8,96
4,2011.0,Diamondbacks,2230.0,6096.0,172.0,731.0,702.0,133.0,0.087,0.205,0.163,0.294,0.25,0.322,0.413,0.322,97.0,,9.0,-14.8,117.8,30.5,94.0,68.0,58.0,625.0,162.0,1443.1,1058.0,6.6,2.76,0.99,0.286,0.7390000000000001,0.419,0.095,3.8,4.02,4.05,11.8,94
5,2011.0,Cardinals,2403.0,6242.0,162.0,762.0,726.0,57.0,0.087,0.157,0.151,0.305,0.273,0.341,0.425,0.334,112.0,,-16.5,72.3,17.7,29.6,90.0,72.0,47.0,630.0,162.0,1462.0,1098.0,6.76,2.76,0.84,0.296,0.716,0.47700000000000004,0.09300000000000001,3.79,3.75,3.79,12.0,90
6,2011.0,Reds,2358.0,6329.0,183.0,735.0,697.0,97.0,0.085,0.198,0.152,0.297,0.256,0.326,0.408,0.322,99.0,,8.7,3.6,81.9,29.4,79.0,83.0,39.0,663.0,162.0,1467.2,1112.0,6.82,3.31,1.13,0.282,0.737,0.44799999999999995,0.115,4.16,4.37,4.11,6.2,79
7,2011.0,Rays,2284.0,6152.0,172.0,707.0,674.0,155.0,0.09300000000000001,0.19399999999999998,0.159,0.281,0.244,0.322,0.402,0.319,103.0,,10.4,35.1,23.1,27.7,91.0,71.0,32.0,600.0,162.0,1449.0,1143.0,7.1,3.13,1.0,0.265,0.755,0.42100000000000004,0.098,3.58,4.03,4.01,16.8,91
8,2011.0,Tigers,2309.0,6231.0,169.0,787.0,750.0,49.0,0.084,0.183,0.157,0.318,0.277,0.34,0.434,0.337,109.0,,-15.2,48.5,-36.5,23.1,95.0,67.0,52.0,583.0,162.0,1440.0,1115.0,6.97,3.08,0.93,0.292,0.7120000000000001,0.445,0.09300000000000001,4.04,3.96,4.0,16.7,95
9,2011.0,Royals,2134.0,6267.0,129.0,730.0,705.0,153.0,0.071,0.161,0.14,0.311,0.275,0.329,0.415,0.325,101.0,,0.7,4.5,-25.3,19.8,71.0,91.0,37.0,582.0,162.0,1451.1,1080.0,6.7,3.45,1.01,0.299,0.715,0.439,0.099,4.45,4.27,4.24,10.7,71
10,2011.0,Dodgers,2304.0,6094.0,117.0,644.0,613.0,126.0,0.08199999999999999,0.17800000000000002,0.118,0.299,0.257,0.322,0.375,0.307,95.0,,10.2,-24.6,24.3,19.6,82.0,79.0,40.0,622.0,161.0,1432.0,1265.0,7.95,3.19,0.83,0.285,0.741,0.428,0.08800000000000001,3.56,3.61,3.72,20.0,82
11,2011.0,Phillies,2203.0,6279.0,153.0,713.0,693.0,96.0,0.086,0.163,0.142,0.283,0.253,0.323,0.395,0.315,96.0,,3.5,-29.5,17.9,19.0,102.0,60.0,47.0,556.0,162.0,1477.0,1299.0,7.92,2.46,0.73,0.286,0.775,0.465,0.083,3.02,3.24,3.41,29.5,102
12,2011.0,Braves,2322.0,6169.0,173.0,641.0,606.0,77.0,0.08199999999999999,0.204,0.144,0.284,0.243,0.308,0.387,0.306,91.0,,-4.8,-70.5,57.9,18.5,89.0,73.0,52.0,672.0,162.0,1479.2,1332.0,8.1,3.17,0.76,0.288,0.752,0.475,0.092,3.49,3.49,3.54,14.2,89
13,2011.0,Giants,2370.0,6091.0,121.0,570.0,534.0,85.0,0.07400000000000001,0.184,0.126,0.281,0.242,0.303,0.368,0.295,88.0,,-6.5,-87.9,74.2,18.1,86.0,76.0,52.0,642.0,162.0,1468.0,1316.0,8.07,3.43,0.59,0.283,0.7440000000000001,0.46399999999999997,0.069,3.21,3.33,3.66,17.3,86
14,2011.0,Mets,2383.0,6335.0,108.0,718.0,676.0,130.0,0.09,0.171,0.127,0.307,0.264,0.335,0.391,0.319,102.0,,11.1,25.0,-55.1,17.2,77.0,85.0,43.0,676.0,162.0,1448.0,1126.0,7.0,3.19,0.91,0.299,0.7120000000000001,0.461,0.094,4.19,4.0,4.04,11.9,77
15,2011.0,Nationals,2341.0,6090.0,154.0,624.0,594.0,106.0,0.077,0.217,0.14,0.292,0.242,0.309,0.383,0.305,89.0,,3.7,-73.4,45.6,16.6,80.0,81.0,49.0,664.0,161.0,1449.1,1049.0,6.51,2.96,0.8,0.287,0.736,0.446,0.08199999999999999,3.58,3.83,4.04,11.6,80
16,2011.0,Blue Jays,2265.0,6210.0,186.0,743.0,704.0,131.0,0.085,0.191,0.164,0.283,0.249,0.317,0.413,0.319,97.0,,12.1,-11.6,-46.8,15.6,81.0,81.0,33.0,636.0,162.0,1458.2,1169.0,7.21,3.33,1.1,0.29,0.716,0.444,0.113,4.33,4.29,4.06,10.7,81
17,2011.0,Padres,2355.0,6074.0,91.0,593.0,563.0,170.0,0.08199999999999999,0.217,0.112,0.294,0.237,0.305,0.349,0.29,86.0,,18.2,-77.3,34.3,15.0,71.0,91.0,44.0,651.0,162.0,1449.1,1139.0,7.07,3.24,0.78,0.283,0.745,0.44,0.08199999999999999,3.43,3.73,3.93,15.1,71
18,2011.0,Cubs,2373.0,6130.0,148.0,654.0,610.0,69.0,0.069,0.196,0.144,0.301,0.256,0.314,0.401,0.314,91.0,,-17.7,-80.2,29.5,14.3,71.0,91.0,40.0,657.0,162.0,1434.1,1224.0,7.68,3.64,1.02,0.301,0.713,0.43,0.10300000000000001,4.34,4.11,4.02,11.0,71
19,2011.0,Marlins,2348.0,6232.0,149.0,625.0,596.0,95.0,0.087,0.2,0.142,0.291,0.247,0.318,0.388,0.311,92.0,,2.1,-56.1,-3.7,13.7,72.0,90.0,40.0,670.0,162.0,1459.2,1218.0,7.51,3.08,0.92,0.292,0.715,0.446,0.096,3.95,3.79,3.8,15.3,72
20,2011.0,Astros,2377.0,6150.0,95.0,615.0,579.0,118.0,0.065,0.18899999999999997,0.116,0.308,0.258,0.311,0.374,0.301,88.0,,-0.6,-89.1,28.3,13.3,56.0,106.0,25.0,665.0,162.0,1435.0,1191.0,7.47,3.51,1.18,0.301,0.708,0.43200000000000005,0.12,4.51,4.35,4.02,5.6,56
21,2011.0,Orioles,2262.0,6156.0,191.0,708.0,684.0,81.0,0.073,0.182,0.156,0.288,0.257,0.316,0.413,0.32,96.0,,-11.3,-39.1,-48.9,12.3,69.0,93.0,32.0,640.0,162.0,1446.2,1044.0,6.49,3.33,1.31,0.302,0.695,0.431,0.121,4.92,4.67,4.29,4.9,69
22,2011.0,Rockies,2348.0,6275.0,163.0,735.0,697.0,118.0,0.08800000000000001,0.191,0.152,0.3,0.258,0.329,0.41,0.324,88.0,,-1.8,-92.5,12.7,11.7,73.0,89.0,41.0,679.0,162.0,1447.2,1118.0,6.95,3.25,1.09,0.298,0.706,0.461,0.11599999999999999,4.44,4.24,3.98,13.6,73
23,2011.0,White Sox,2206.0,6159.0,154.0,654.0,625.0,81.0,0.077,0.161,0.136,0.28,0.252,0.319,0.388,0.312,90.0,,-9.9,-80.0,-13.9,11.7,79.0,83.0,42.0,572.0,162.0,1460.0,1220.0,7.52,2.71,0.91,0.303,0.713,0.442,0.094,4.1,3.66,3.69,23.2,79
24,2011.0,Indians,2287.0,6142.0,154.0,704.0,671.0,89.0,0.08,0.207,0.146,0.297,0.25,0.317,0.396,0.314,99.0,,0.4,-8.5,-107.2,9.3,80.0,82.0,38.0,645.0,162.0,1453.1,1024.0,6.34,2.87,0.95,0.293,0.695,0.45399999999999996,0.095,4.24,4.06,4.09,17.7,80
25,2011.0,Athletics,2229.0,6104.0,114.0,645.0,612.0,117.0,0.083,0.179,0.125,0.283,0.244,0.311,0.369,0.301,89.0,,-6.5,-82.2,-49.5,7.5,74.0,88.0,39.0,622.0,162.0,1447.2,1160.0,7.21,3.23,0.85,0.289,0.721,0.441,0.085,3.71,3.8,3.98,18.0,74
26,2011.0,Pirates,2444.0,6064.0,107.0,610.0,580.0,108.0,0.081,0.21600000000000003,0.123,0.301,0.244,0.309,0.368,0.299,87.0,,-15.2,-103.1,-17.8,6.7,72.0,90.0,43.0,711.0,162.0,1449.1,1031.0,6.4,3.32,0.94,0.3,0.737,0.456,0.098,4.05,4.2,4.18,8.5,72
27,2011.0,Twins,2269.0,6020.0,103.0,619.0,572.0,92.0,0.073,0.174,0.113,0.288,0.247,0.306,0.36,0.296,82.0,,-6.5,-133.4,-25.8,4.3,63.0,99.0,32.0,619.0,162.0,1421.2,940.0,5.95,3.04,1.02,0.307,0.691,0.44,0.095,4.6,4.3,4.33,7.7,63
28,2011.0,Mariners,2090.0,5972.0,109.0,556.0,534.0,125.0,0.073,0.214,0.115,0.283,0.233,0.292,0.348,0.283,80.0,,11.9,-124.4,-36.6,3.9,67.0,95.0,39.0,513.0,162.0,1433.0,1088.0,6.83,2.74,0.91,0.285,0.715,0.43799999999999994,0.091,3.91,3.84,3.92,17.4,67
0,2012.0,Yankees,2367.0,6231.0,245.0,804.0,774.0,93.0,0.091,0.18899999999999997,0.188,0.293,0.265,0.337,0.453,0.342,113.0,,2.3,97.3,12.1,33.6,95.0,67.0,51.0,647.0,162.0,1445.1,1318.0,8.21,2.68,1.18,0.296,0.7509999999999999,0.449,0.13,3.85,3.98,3.75,17.0,95
1,2012.0,Giants,2384.0,6200.0,103.0,718.0,675.0,118.0,0.078,0.177,0.128,0.315,0.269,0.327,0.397,0.314,101.0,,13.0,22.4,66.7,29.0,94.0,68.0,53.0,688.0,162.0,1451.0,1237.0,7.67,3.03,0.88,0.289,0.736,0.46,0.099,3.68,3.78,3.95,10.9,94
2,2012.0,Cardinals,2391.0,6326.0,159.0,765.0,732.0,91.0,0.084,0.188,0.15,0.316,0.271,0.338,0.421,0.329,106.0,,-1.6,46.5,33.9,28.5,88.0,74.0,42.0,668.0,162.0,1462.2,1218.0,7.49,2.68,0.82,0.298,0.732,0.485,0.10400000000000001,3.71,3.62,3.72,16.2,88
3,2012.0,Brewers,2415.0,6224.0,202.0,776.0,741.0,158.0,0.075,0.19899999999999998,0.177,0.299,0.259,0.325,0.437,0.329,102.0,,12.1,29.5,52.2,28.3,83.0,79.0,44.0,674.0,162.0,1453.2,1402.0,8.68,3.25,1.05,0.313,0.721,0.43799999999999994,0.121,4.22,3.82,3.73,14.3,83
4,2012.0,Braves,2264.0,6126.0,149.0,700.0,660.0,101.0,0.09300000000000001,0.21,0.142,0.296,0.247,0.32,0.389,0.31,92.0,,7.2,-48.9,123.8,27.3,94.0,68.0,47.0,622.0,162.0,1445.1,1232.0,7.67,2.89,0.9,0.284,0.754,0.47200000000000003,0.10800000000000001,3.42,3.74,3.8,11.4,94
5,2012.0,Reds,2211.0,6115.0,172.0,669.0,636.0,87.0,0.079,0.207,0.159,0.296,0.251,0.315,0.411,0.314,93.0,,13.5,-36.0,78.9,23.9,97.0,65.0,56.0,587.0,162.0,1453.0,1248.0,7.73,2.64,0.94,0.288,0.769,0.45899999999999996,0.107,3.34,3.72,3.8,18.7,97
6,2012.0,Rays,2406.0,6105.0,175.0,697.0,665.0,134.0,0.094,0.217,0.155,0.284,0.24,0.317,0.394,0.311,100.0,,-0.7,-1.0,20.8,23.7,90.0,72.0,50.0,634.0,162.0,1459.2,1383.0,8.53,2.89,0.86,0.277,0.755,0.479,0.107,3.19,3.51,3.59,20.4,90
7,2012.0,Nationals,2338.0,6221.0,194.0,731.0,688.0,105.0,0.077,0.213,0.166,0.308,0.261,0.322,0.428,0.324,101.0,,-4.1,4.7,33.0,23.7,98.0,64.0,51.0,644.0,162.0,1468.1,1325.0,8.12,3.05,0.79,0.282,0.7509999999999999,0.46299999999999997,0.092,3.34,3.54,3.8,19.5,98
8,2012.0,Rangers,2236.0,6216.0,200.0,808.0,780.0,91.0,0.077,0.177,0.173,0.306,0.273,0.334,0.446,0.336,106.0,,-5.8,39.5,-27.3,23.3,93.0,69.0,43.0,590.0,162.0,1442.0,1286.0,8.03,2.78,1.09,0.292,0.715,0.439,0.11599999999999999,4.02,3.9,3.86,22.2,93
9,2012.0,Diamondbacks,2213.0,6150.0,165.0,734.0,710.0,93.0,0.08800000000000001,0.20600000000000002,0.159,0.307,0.259,0.328,0.418,0.323,97.0,,-5.6,-30.7,52.0,21.8,81.0,81.0,39.0,623.0,162.0,1433.2,1200.0,7.53,2.62,0.97,0.301,0.72,0.461,0.11,3.94,3.81,3.84,15.3,81
10,2012.0,Padres,2384.0,6112.0,121.0,651.0,610.0,155.0,0.08800000000000001,0.203,0.133,0.297,0.247,0.319,0.38,0.307,97.0,,13.8,-8.4,29.1,21.6,76.0,86.0,43.0,691.0,162.0,1434.2,1205.0,7.56,3.38,1.02,0.284,0.718,0.475,0.11699999999999999,4.01,4.11,4.05,7.8,76
11,2012.0,Phillies,2294.0,6172.0,158.0,684.0,659.0,116.0,0.07400000000000001,0.177,0.144,0.29,0.255,0.317,0.4,0.311,93.0,,10.7,-40.8,58.9,21.5,81.0,81.0,42.0,602.0,162.0,1451.1,1385.0,8.59,2.54,1.1,0.298,0.7290000000000001,0.435,0.121,3.86,3.72,3.61,19.8,81
12,2012.0,White Sox,2277.0,6111.0,211.0,748.0,726.0,109.0,0.075,0.19699999999999998,0.167,0.289,0.255,0.318,0.422,0.322,98.0,,-7.0,-18.2,8.7,20.7,85.0,77.0,37.0,628.0,162.0,1445.2,1246.0,7.76,3.13,1.16,0.288,0.752,0.42700000000000005,0.121,4.02,4.23,4.12,16.2,85
13,2012.0,Tigers,2248.0,6119.0,163.0,726.0,698.0,59.0,0.084,0.18,0.154,0.307,0.268,0.335,0.422,0.328,105.0,,-17.8,15.4,-27.2,20.5,88.0,74.0,40.0,582.0,162.0,1430.2,1318.0,8.29,2.76,0.95,0.307,0.727,0.434,0.105,3.77,3.63,3.74,24.5,88
14,2012.0,Red Sox,2317.0,6166.0,165.0,734.0,695.0,97.0,0.069,0.19399999999999998,0.155,0.301,0.26,0.315,0.415,0.316,95.0,,2.6,-37.1,20.0,20.1,69.0,93.0,35.0,651.0,162.0,1443.0,1176.0,7.33,3.3,1.19,0.296,0.696,0.46399999999999997,0.132,4.72,4.41,4.16,6.4,69
15,2012.0,Athletics,2247.0,6183.0,195.0,713.0,676.0,122.0,0.08900000000000001,0.22399999999999998,0.166,0.281,0.238,0.31,0.404,0.311,97.0,,19.4,0.3,-24.4,19.4,94.0,68.0,47.0,624.0,162.0,1470.0,1136.0,6.96,2.83,0.9,0.279,0.754,0.41700000000000004,0.091,3.5,3.89,4.2,19.5,94
16,2012.0,Mets,2420.0,6091.0,139.0,650.0,625.0,79.0,0.083,0.205,0.137,0.298,0.249,0.316,0.386,0.306,94.0,,-3.2,-48.8,16.1,15.9,74.0,88.0,36.0,667.0,162.0,1434.0,1240.0,7.78,3.06,1.01,0.29,0.711,0.426,0.105,4.09,3.93,4.04,14.3,74
17,2012.0,Orioles,2282.0,6160.0,214.0,712.0,677.0,58.0,0.078,0.213,0.17,0.286,0.247,0.311,0.417,0.317,96.0,,-17.1,-44.0,-24.7,14.6,93.0,69.0,55.0,654.0,162.0,1483.0,1177.0,7.14,2.92,1.12,0.285,0.738,0.447,0.11699999999999999,3.9,4.2,4.14,16.0,93
18,2012.0,Blue Jays,2289.0,6094.0,198.0,716.0,677.0,123.0,0.078,0.205,0.161,0.281,0.245,0.309,0.407,0.311,92.0,,2.5,-55.8,-14.0,14.3,73.0,89.0,29.0,657.0,162.0,1443.2,1142.0,7.12,3.58,1.27,0.291,0.72,0.465,0.141,4.64,4.66,4.3,6.9,73
19,2012.0,Dodgers,2356.0,6091.0,116.0,637.0,607.0,104.0,0.079,0.19,0.122,0.298,0.252,0.317,0.374,0.302,90.0,,-8.6,-81.9,28.9,13.8,86.0,76.0,40.0,668.0,162.0,1449.2,1276.0,7.92,3.35,0.76,0.283,0.748,0.455,0.08900000000000001,3.35,3.64,3.93,20.8,86
20,2012.0,Royals,2249.0,6149.0,131.0,676.0,643.0,132.0,0.066,0.168,0.135,0.302,0.265,0.317,0.4,0.311,94.0,,-7.4,-50.8,-35.7,12.7,72.0,90.0,44.0,662.0,162.0,1451.1,1177.0,7.3,3.36,1.01,0.311,0.7240000000000001,0.43200000000000005,0.105,4.3,4.18,4.29,15.1,72
21,2012.0,Twins,2271.0,6209.0,131.0,701.0,666.0,135.0,0.081,0.172,0.13,0.298,0.26,0.325,0.39,0.313,95.0,,0.7,-32.5,-57.5,12.6,66.0,96.0,35.0,661.0,162.0,1438.2,943.0,5.9,2.91,1.24,0.294,0.6890000000000001,0.457,0.127,4.77,4.66,4.46,5.9,66
22,2012.0,Cubs,2341.0,5967.0,137.0,613.0,570.0,94.0,0.075,0.207,0.138,0.286,0.24,0.302,0.378,0.297,81.0,,-6.0,-138.9,65.7,11.3,61.0,101.0,28.0,655.0,162.0,1413.2,1128.0,7.18,3.65,1.11,0.291,0.713,0.43200000000000005,0.11800000000000001,4.51,4.46,4.39,4.4,61
23,2012.0,Marlins,2269.0,6057.0,137.0,609.0,576.0,149.0,0.08,0.203,0.138,0.289,0.244,0.308,0.382,0.3,87.0,,2.5,-92.9,10.9,10.6,69.0,93.0,38.0,645.0,162.0,1440.2,1113.0,6.95,3.09,0.83,0.3,0.703,0.45,0.092,4.1,3.89,4.17,13.5,69
24,2012.0,Rockies,2429.0,6183.0,166.0,758.0,716.0,100.0,0.073,0.196,0.163,0.321,0.274,0.33,0.436,0.331,90.0,,2.8,-73.8,-14.7,10.3,64.0,98.0,36.0,737.0,162.0,1422.0,1144.0,7.24,3.58,1.25,0.325,0.6890000000000001,0.452,0.13699999999999998,5.22,4.59,4.28,9.2,64
25,2012.0,Pirates,2360.0,6014.0,170.0,651.0,620.0,73.0,0.07400000000000001,0.225,0.152,0.291,0.243,0.304,0.395,0.304,91.0,,-0.3,-67.8,-17.0,10.2,79.0,83.0,45.0,645.0,162.0,1433.1,1192.0,7.48,3.08,0.96,0.286,0.726,0.466,0.11,3.91,3.94,3.97,13.7,79
26,2012.0,Mariners,2236.0,6057.0,149.0,619.0,584.0,104.0,0.077,0.20800000000000002,0.135,0.276,0.234,0.296,0.369,0.291,87.0,,0.1,-89.6,-30.3,8.9,75.0,87.0,43.0,613.0,162.0,1456.2,1166.0,7.2,2.77,1.03,0.282,0.742,0.429,0.106,3.76,4.0,4.09,17.6,75
27,2012.0,Indians,2339.0,6195.0,136.0,667.0,635.0,110.0,0.09,0.175,0.131,0.288,0.251,0.324,0.381,0.31,97.0,,-13.6,-37.7,-93.2,8.2,68.0,94.0,43.0,656.0,162.0,1442.0,1086.0,6.78,3.39,1.09,0.3,0.6759999999999999,0.45899999999999996,0.114,4.79,4.4,4.39,12.6,68
28,2012.0,Astros,2421.0,6014.0,146.0,583.0,545.0,105.0,0.077,0.22699999999999998,0.135,0.288,0.236,0.302,0.371,0.296,82.0,,-16.9,-144.4,17.7,5.8,55.0,107.0,31.0,703.0,162.0,1423.1,1170.0,7.4,3.41,1.09,0.306,0.7,0.479,0.122,4.57,4.27,4.15,9.3,55
0,2013.0,Red Sox,2264.0,6382.0,178.0,853.0,819.0,123.0,0.091,0.205,0.169,0.329,0.277,0.349,0.446,0.347,114.0,,13.3,116.7,11.9,36.2,97.0,65.0,33.0,612.0,162.0,1454.0,1294.0,8.01,3.24,0.97,0.294,0.745,0.429,0.102,3.79,3.84,3.89,15.8,97
1,2013.0,Rays,2423.0,6242.0,165.0,700.0,670.0,73.0,0.094,0.188,0.151,0.295,0.257,0.329,0.408,0.324,107.0,,2.5,50.1,9.2,28.2,92.0,71.0,42.0,648.0,163.0,1464.0,1310.0,8.05,2.96,0.94,0.284,0.736,0.446,0.106,3.74,3.71,3.71,14.5,92
